latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,13.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),is_day ()
2023-03-05T01:00,3.8,0.00,91,5.4,323,7.9,0
2023-03-05T02:00,3.7,0.00,91,5.1,315,8.6,0
2023-03-05T03:00,3.6,0.00,100,5.2,304,10.1,0
2023-03-05T04:00,3.3,0.00,100,5.0,291,10.1,0
2023-03-05T05:00,3.3,0.10,100,5.4,278,11.9,0
2023-03-05T06:00,3.2,0.10,100,6.2,280,12.6,0
2023-03-05T07:00,3.4,0.10,100,6.9,276,11.5,1
2023-03-05T08:00,4.0,0.20,100,7.8,283,14.4,1
2023-03-05T09:00,4.7,0.20,98,9.4,302,18.4,1
2023-03-05T10:00,5.6,0.20,100,11.2,315,25.9,1
2023-03-05T11:00,5.8,0.20,100,11.5,309,27.4,1
2023-03-05T12:00,5.8,0.20,100,12.9,306,28.1,1
2023-03-05T13:00,5.9,0.10,100,13.9,307,28.1,1
2023-03-05T14:00,5.7,0.10,100,13.0,304,29.2,1
2023-03-05T15:00,5.7,0.10,100,13.6,302,28.4,1
2023-03-05T16:00,5.2,0.00,100,10.5,301,22.0,1
2023-03-05T17:00,4.7,0.00,100,9.4,302,18.0,1
2023-03-05T18:00,4.1,0.00,100,7.0,291,13.7,0
2023-03-05T19:00,3.4,0.00,100,6.2,277,10.1,0
2023-03-05T20:00,3.1,0.00,100,5.8,263,10.1,0
2023-03-05T21:00,2.8,0.00,100,6.6,257,11.5,0
2023-03-05T22:00,2.6,0.00,90,7.2,264,12.6,0
2023-03-05T23:00,2.4,0.00,100,7.4,256,13.3,0
2023-03-06T00:00,2.2,0.00,100,7.3,250,13.3,0
2023-03-06T01:00,1.8,0.00,94,7.9,254,14.4,0
2023-03-06T02:00,1.4,0.00,49,7.6,267,14.8,0
2023-03-06T03:00,1.2,0.00,16,7.9,273,15.8,0
2023-03-06T04:00,0.7,0.00,19,7.6,270,15.5,0
2023-03-06T05:00,0.3,0.00,31,7.2,264,15.5,0
2023-03-06T06:00,0.2,0.00,41,7.3,250,14.4,0
2023-03-06T07:00,0.2,0.00,50,9.2,244,15.5,1
2023-03-06T08:00,1.8,0.00,100,9.4,238,18.7,1
2023-03-06T09:00,3.5,0.00,100,9.9,237,22.3,1
2023-03-06T10:00,4.7,0.10,100,12.1,243,28.8,1
2023-03-06T11:00,5.4,0.00,71,14.0,244,31.0,1
2023-03-06T12:00,5.9,0.00,61,15.4,237,32.4,1
2023-03-06T13:00,6.3,0.00,56,16.4,232,35.3,1
2023-03-06T14:00,6.6,0.00,100,17.9,232,36.7,1
2023-03-06T15:00,6.8,0.00,100,19.5,236,40.3,1
2023-03-06T16:00,6.1,0.10,100,18.7,230,36.7,1
2023-03-06T17:00,5.3,0.10,100,18.6,224,36.0,1
2023-03-06T18:00,5.0,0.50,100,19.4,223,36.7,0
2023-03-06T19:00,5.1,0.30,100,21.3,236,41.0,0
2023-03-06T20:00,5.3,0.40,100,22.9,242,43.6,0
2023-03-06T21:00,5.2,0.70,100,22.9,242,43.2,0
2023-03-06T22:00,5.0,0.80,100,22.2,245,42.1,0
2023-03-06T23:00,5.0,0.70,100,21.1,240,40.3,0
2023-03-07T00:00,5.0,0.50,100,20.3,237,38.5,0
2023-03-07T01:00,4.9,0.30,100,20.0,236,36.7,0
2023-03-07T02:00,4.8,0.10,100,19.4,235,34.6,0
2023-03-07T03:00,4.7,0.20,100,18.6,234,32.8,0
2023-03-07T04:00,4.6,0.20,100,18.2,232,30.6,0
2023-03-07T05:00,4.5,0.20,100,19.9,228,31.3,0
2023-03-07T06:00,4.5,0.30,100,21.5,230,34.9,0
2023-03-07T07:00,4.4,0.60,100,19.7,246,37.1,1
2023-03-07T08:00,4.2,0.90,100,16.2,266,31.7,1
2023-03-07T09:00,3.7,0.80,100,11.8,282,23.8,1
2023-03-07T10:00,3.1,0.60,100,11.6,306,22.7,1
2023-03-07T11:00,2.9,0.60,100,10.2,312,20.2,1
2023-03-07T12:00,2.9,0.80,100,10.0,308,21.6,1
2023-03-07T13:00,3.4,0.70,100,10.5,301,22.7,1
2023-03-07T14:00,3.6,0.60,100,13.3,308,23.4,1
2023-03-07T15:00,3.7,0.40,100,12.2,313,26.3,1
2023-03-07T16:00,3.5,0.40,100,12.0,316,24.5,1
2023-03-07T17:00,3.1,0.30,100,9.2,309,18.4,1
2023-03-07T18:00,2.8,0.30,100,6.8,288,15.1,0
2023-03-07T19:00,2.1,0.00,83,6.6,261,12.2,0
2023-03-07T20:00,2.0,0.00,74,6.6,241,12.2,0
2023-03-07T21:00,1.8,0.00,84,6.9,227,13.0,0
2023-03-07T22:00,1.5,0.00,57,5.9,194,12.2,0
2023-03-07T23:00,1.1,0.00,93,6.1,183,11.5,0
2023-03-08T00:00,1.0,0.00,100,6.6,167,10.1,0
2023-03-08T01:00,0.5,0.00,100,7.7,143,8.3,0
2023-03-08T02:00,0.3,0.10,100,9.1,124,13.0,0
2023-03-08T03:00,0.6,0.20,100,11.8,102,18.7,0
2023-03-08T04:00,0.7,0.60,100,15.1,93,23.0,0
2023-03-08T05:00,0.7,1.00,100,17.6,90,27.4,0
2023-03-08T06:00,0.7,1.40,100,18.4,86,33.8,0
2023-03-08T07:00,0.7,1.80,100,18.8,83,34.9,1
2023-03-08T08:00,0.7,1.60,100,18.5,77,33.1,1
2023-03-08T09:00,0.8,1.20,100,17.3,73,32.0,1
2023-03-08T10:00,1.0,0.70,100,16.1,74,29.5,1
2023-03-08T11:00,1.6,0.40,100,15.2,76,28.4,1
2023-03-08T12:00,1.9,0.40,100,14.4,77,27.0,1
2023-03-08T13:00,2.1,0.40,100,13.6,78,25.6,1
2023-03-08T14:00,2.2,0.50,100,12.3,85,24.1,1
2023-03-08T15:00,2.1,0.50,100,12.3,83,59.4,1
2023-03-08T16:00,2.1,0.30,100,12.1,80,54.0,1
2023-03-08T17:00,1.9,0.50,100,11.3,81,18.7,1
2023-03-08T18:00,1.7,0.70,100,10.9,81,18.7,0
2023-03-08T19:00,1.6,0.40,100,11.7,79,21.2,0
2023-03-08T20:00,1.7,0.30,100,11.0,79,20.5,0
2023-03-08T21:00,1.8,0.20,100,10.1,73,20.5,0
2023-03-08T22:00,2.1,0.00,100,9.0,67,14.8,0
2023-03-08T23:00,2.2,0.20,100,8.0,27,14.4,0
2023-03-09T00:00,1.9,0.10,100,7.4,23,16.2,0
2023-03-09T01:00,1.8,0.00,100,4.8,27,12.2,0
2023-03-09T02:00,1.8,0.30,100,4.3,66,9.0,0
2023-03-09T03:00,1.9,0.40,100,4.0,85,8.3,0
2023-03-09T04:00,2.0,0.20,100,3.1,54,10.8,0
2023-03-09T05:00,2.0,0.10,100,5.8,22,13.0,0
2023-03-09T06:00,1.8,0.00,100,5.2,25,13.7,0
2023-03-09T07:00,1.6,0.00,100,4.1,38,10.8,1
2023-03-09T08:00,1.9,0.00,100,3.2,63,9.0,1
2023-03-09T09:00,2.7,0.00,100,2.5,90,9.4,1
2023-03-09T10:00,3.7,0.10,100,2.6,106,9.4,1
2023-03-09T11:00,4.8,0.50,100,2.7,113,27.4,1
2023-03-09T12:00,5.6,0.80,100,3.7,151,14.0,1
2023-03-09T13:00,7.8,0.90,100,7.6,188,28.4,1
2023-03-09T14:00,11.1,0.20,88,10.6,208,43.2,1
2023-03-09T15:00,12.2,1.80,100,15.3,223,48.6,1
2023-03-09T16:00,11.2,1.80,100,15.0,222,34.2,1
2023-03-09T17:00,10.5,1.00,98,14.2,207,36.0,1
2023-03-09T18:00,10.1,1.40,100,20.5,211,35.3,0
2023-03-09T19:00,10.1,0.90,100,19.3,204,34.9,0
2023-03-09T20:00,10.1,1.20,100,18.0,200,34.9,0
2023-03-09T21:00,9.9,1.90,100,17.4,204,34.2,0
2023-03-09T22:00,9.8,1.90,100,15.5,239,37.1,0
2023-03-09T23:00,10.0,1.30,100,13.8,231,45.4,0
2023-03-10T00:00,9.8,0.70,100,15.6,220,44.3,0
2023-03-10T01:00,9.7,0.10,100,15.6,214,42.1,0
2023-03-10T02:00,9.3,0.10,100,15.5,211,39.6,0
2023-03-10T03:00,8.9,0.00,100,17.4,214,34.2,0
2023-03-10T04:00,8.4,0.00,61,17.6,215,28.4,0
2023-03-10T05:00,8.1,0.00,62,17.7,207,26.3,0
2023-03-10T06:00,7.8,0.00,100,18.7,205,25.9,0
2023-03-10T07:00,8.2,0.00,100,17.8,201,31.0,1
2023-03-10T08:00,8.5,0.00,100,18.9,198,33.8,1
2023-03-10T09:00,8.5,0.40,100,18.9,201,33.1,1
2023-03-10T10:00,8.6,0.30,100,14.8,221,36.7,1
2023-03-10T11:00,8.6,0.80,100,27.0,254,38.5,1
2023-03-10T12:00,8.1,0.10,100,24.8,261,45.4,1
2023-03-10T13:00,5.9,0.00,90,29.5,294,54.7,1
2023-03-10T14:00,3.3,0.30,100,34.8,324,70.9,1
2023-03-10T15:00,3.3,0.20,100,35.0,338,69.8,1
2023-03-10T16:00,3.5,0.30,74,30.6,332,60.1,1
2023-03-10T17:00,3.2,0.10,40,27.1,324,51.8,1
2023-03-10T18:00,2.5,0.00,38,22.9,315,39.6,0
2023-03-10T19:00,2.3,0.00,36,19.9,314,36.4,0
2023-03-10T20:00,2.1,0.00,43,17.4,304,31.7,0
2023-03-10T21:00,2.0,0.00,60,13.0,304,24.1,0
2023-03-10T22:00,1.7,0.00,32,9.5,279,18.4,0
2023-03-10T23:00,1.4,0.00,13,8.9,284,15.8,0
2023-03-11T00:00,1.0,0.00,18,9.4,270,15.1,0
2023-03-11T01:00,0.5,0.00,41,8.0,265,13.0,0
2023-03-11T02:00,0.1,0.00,47,9.1,263,13.7,0
2023-03-11T03:00,-0.4,0.00,44,8.0,265,12.6,0
2023-03-11T04:00,-1.0,0.00,56,6.5,273,11.2,0
2023-03-11T05:00,-0.9,0.00,50,6.9,261,11.5,0
2023-03-11T06:00,0.3,0.00,41,5.8,248,8.3,0
2023-03-11T07:00,0.0,0.00,27,3.1,234,6.1,1
2023-03-11T08:00,1.6,0.00,36,2.9,240,9.0,1
2023-03-11T09:00,4.1,0.00,62,1.8,191,10.1,1
2023-03-11T10:00,4.8,0.00,98,5.1,135,14.0,1
2023-03-11T11:00,5.3,0.00,100,5.0,150,14.0,1
2023-03-11T12:00,6.2,0.00,88,5.6,165,14.8,1
2023-03-11T13:00,6.3,0.00,90,6.5,183,13.3,1
2023-03-11T14:00,6.6,0.00,92,6.3,204,14.8,1
2023-03-11T15:00,6.5,0.00,100,4.0,190,13.7,1
2023-03-11T16:00,6.4,0.00,82,4.2,149,12.2,1
2023-03-11T17:00,5.9,0.00,100,4.1,142,6.5,1
2023-03-11T18:00,4.3,0.00,100,6.1,140,10.8,0
2023-03-11T19:00,3.7,0.00,100,8.2,131,14.0,0
2023-03-11T20:00,3.5,0.00,82,9.7,129,16.9,0
2023-03-11T21:00,3.2,0.00,67,10.5,131,16.9,0
2023-03-11T22:00,3.6,0.00,61,11.5,131,20.9,0
2023-03-11T23:00,3.3,0.70,99,12.7,145,23.0,0
2023-03-12T00:00,2.9,0.60,100,15.0,150,26.3,0
2023-03-12T01:00,2.2,0.90,100,16.6,156,30.6,0
2023-03-12T02:00,2.2,0.10,100,15.2,166,31.0,0
2023-03-12T03:00,2.8,0.00,100,14.1,176,30.6,0
2023-03-12T04:00,3.6,0.00,100,13.0,186,29.9,0
2023-03-12T05:00,4.8,0.00,91,14.8,203,33.1,0
2023-03-12T06:00,6.7,0.00,100,19.3,225,38.9,0
2023-03-12T07:00,7.5,0.00,100,21.3,240,39.2,1
2023-03-12T08:00,8.3,0.00,100,21.9,245,40.0,1
2023-03-12T09:00,8.8,0.00,100,21.1,247,39.6,1
2023-03-12T10:00,9.6,0.10,95,19.2,244,39.2,1
2023-03-12T11:00,10.2,0.10,94,21.7,251,41.8,1
2023-03-12T12:00,10.6,0.10,100,24.1,248,43.2,1
2023-03-12T13:00,11.0,0.00,100,24.6,243,50.4,1
2023-03-12T14:00,10.7,0.00,100,26.1,244,42.8,1
2023-03-12T15:00,10.8,0.00,100,24.0,246,44.3,1
2023-03-12T16:00,10.7,0.00,94,23.7,248,42.1,1
2023-03-12T17:00,10.4,0.00,100,21.3,242,39.2,1
2023-03-12T18:00,9.9,0.00,100,19.4,235,34.6,0
2023-03-12T19:00,10.1,0.10,100,17.4,220,31.3,0
2023-03-12T20:00,9.8,0.10,100,18.2,207,31.3,0
2023-03-12T21:00,9.9,0.20,100,21.3,202,39.2,0
2023-03-12T22:00,9.6,0.60,100,24.1,202,42.8,0
2023-03-12T23:00,9.8,0.80,100,26.4,206,46.8,0
2023-03-13T00:00,10.2,0.40,100,28.8,208,50.4,0
2023-03-13T01:00,10.8,0.20,100,28.3,211,52.2,0
2023-03-13T02:00,11.4,0.00,100,28.0,215,54.4,0
2023-03-13T03:00,11.7,0.00,100,29.6,217,55.8,0
2023-03-13T04:00,11.8,0.00,100,29.5,218,55.8,0
2023-03-13T05:00,11.9,0.00,100,30.4,216,58.7,0
2023-03-13T06:00,11.9,0.00,100,31.5,218,59.4,0
2023-03-13T07:00,12.3,0.00,99,31.6,221,59.0,1
2023-03-13T08:00,12.6,0.10,97,31.9,222,60.1,1
2023-03-13T09:00,13.1,0.00,100,33.0,219,63.0,1
2023-03-13T10:00,14.0,0.00,42,28.7,215,65.2,1
2023-03-13T11:00,15.0,0.00,43,36.3,220,73.4,1
2023-03-13T12:00,15.3,0.00,34,35.3,219,68.8,1
2023-03-13T13:00,15.3,0.00,42,34.7,222,65.2,1
2023-03-13T14:00,15.0,0.00,38,33.1,227,60.5,1
2023-03-13T15:00,14.8,0.00,29,29.4,229,58.7,1
2023-03-13T16:00,14.3,0.00,27,25.9,231,47.2,1
2023-03-13T17:00,13.5,0.00,34,21.7,227,37.8,1
2023-03-13T18:00,12.6,0.00,32,19.8,217,33.1,0
2023-03-13T19:00,12.6,0.00,57,20.0,214,38.5,0
2023-03-13T20:00,12.2,0.10,33,22.2,216,42.1,0
2023-03-13T21:00,11.8,0.00,41,24.5,220,46.8,0
2023-03-13T22:00,11.2,0.00,33,22.8,231,47.2,0
2023-03-13T23:00,10.8,0.00,46,22.7,229,48.2,0
2023-03-14T00:00,10.3,0.00,44,23.0,229,47.5,0
2023-03-14T01:00,9.8,0.00,100,20.7,220,44.3,0
2023-03-14T02:00,9.4,0.00,100,20.0,214,41.4,0
2023-03-14T03:00,9.2,0.00,91,20.0,214,38.2,0
2023-03-14T04:00,8.9,0.30,100,19.5,219,35.3,0
2023-03-14T05:00,8.6,0.40,100,19.9,224,36.7,0
2023-03-14T06:00,8.3,0.70,100,24.9,275,45.4,0
2023-03-14T07:00,6.9,0.80,100,26.6,293,51.1,1
2023-03-14T08:00,6.6,0.10,100,27.2,281,51.1,1
2023-03-14T09:00,6.6,0.40,100,27.2,281,52.2,1
2023-03-14T10:00,6.3,0.80,100,21.5,291,42.5,1
2023-03-14T11:00,5.8,1.00,100,17.6,311,35.3,1
2023-03-14T12:00,5.6,1.40,100,17.9,332,34.9,1
2023-03-14T13:00,5.3,1.30,100,18.4,332,36.7,1
2023-03-14T14:00,5.2,0.50,58,17.9,326,34.2,1
2023-03-14T15:00,5.5,0.10,61,14.8,315,29.5,1
2023-03-14T16:00,5.8,0.00,60,14.3,309,27.0,1
2023-03-14T17:00,5.7,0.00,56,11.6,296,22.0,1
2023-03-14T18:00,4.6,0.00,12,9.4,266,19.1,0
2023-03-14T19:00,4.0,0.00,6,11.0,247,19.8,0
2023-03-14T20:00,3.4,0.10,54,12.7,241,21.2,0
2023-03-14T21:00,3.2,0.10,71,15.3,246,25.2,0
2023-03-14T22:00,3.1,0.20,89,15.7,238,30.6,0
2023-03-14T23:00,3.1,0.20,40,15.8,240,28.4,0
2023-03-15T00:00,3.1,0.10,76,14.0,241,28.1,0
2023-03-15T01:00,3.0,0.30,71,12.2,251,26.3,0
2023-03-15T02:00,3.2,0.10,68,11.2,266,24.1,0
2023-03-15T03:00,2.8,0.10,97,10.0,283,19.4,0
2023-03-15T04:00,2.0,0.00,47,9.4,293,15.5,0
2023-03-15T05:00,1.8,0.00,55,9.0,307,15.1,0
2023-03-15T06:00,1.3,0.00,24,5.4,312,11.9,1
2023-03-15T07:00,1.7,0.00,11,5.4,290,10.8,1
2023-03-15T08:00,3.8,0.00,41,3.1,291,10.1,1
2023-03-15T09:00,5.0,0.00,64,3.0,346,11.5,1
2023-03-15T10:00,6.0,0.00,82,3.3,167,12.2,1
2023-03-15T11:00,6.8,0.00,77,5.6,207,15.1,1
2023-03-15T12:00,7.6,0.00,30,7.1,210,17.3,1
2023-03-15T13:00,8.0,0.00,68,7.4,209,18.0,1
2023-03-15T14:00,8.4,0.00,100,9.6,214,21.2,1
2023-03-15T15:00,8.4,0.00,100,10.6,204,20.2,1
2023-03-15T16:00,8.2,0.00,90,8.0,188,16.6,1
2023-03-15T17:00,7.5,0.00,88,6.7,164,10.8,1
2023-03-15T18:00,6.6,0.00,88,8.3,146,14.0,0
2023-03-15T19:00,6.3,0.00,88,11.0,148,19.4,0
2023-03-15T20:00,5.9,0.00,91,12.1,153,21.2,0
2023-03-15T21:00,5.8,0.00,94,12.6,156,22.7,0
2023-03-15T22:00,5.8,0.00,100,13.7,166,24.8,0
2023-03-15T23:00,5.8,0.00,96,14.8,176,27.7,0
2023-03-16T00:00,5.8,0.10,89,15.5,175,30.2,0
2023-03-16T01:00,5.8,0.10,88,16.2,177,32.0,0
2023-03-16T02:00,5.8,0.10,100,17.7,176,32.8,0
2023-03-16T03:00,5.8,0.10,90,17.5,172,33.5,0
2023-03-16T04:00,5.8,0.10,91,18.0,168,34.9,0
2023-03-16T05:00,5.8,0.10,97,18.4,168,36.0,0
2023-03-16T06:00,5.8,0.00,74,18.9,167,37.4,1
2023-03-16T07:00,6.5,0.00,64,19.4,170,36.4,1
2023-03-16T08:00,7.2,0.00,74,19.5,175,34.9,1
2023-03-16T09:00,8.2,0.00,58,20.9,176,41.0,1
2023-03-16T10:00,9.4,0.00,76,21.7,174,43.2,1
2023-03-16T11:00,10.5,0.00,52,21.6,176,44.3,1
2023-03-16T12:00,11.6,0.00,34,22.7,177,44.6,1
2023-03-16T13:00,12.7,0.00,31,22.7,178,44.6,1
2023-03-16T14:00,13.6,0.00,30,22.3,178,43.6,1
2023-03-16T15:00,13.9,0.00,30,21.3,176,41.4,1
2023-03-16T16:00,13.6,0.00,41,18.8,175,35.6,1
2023-03-16T17:00,12.7,0.00,45,17.3,175,31.3,1
2023-03-16T18:00,11.8,0.00,64,17.5,171,29.5,0
2023-03-16T19:00,10.6,0.00,71,18.9,171,34.2,0
2023-03-16T20:00,10.7,0.00,73,19.6,174,35.3,0
2023-03-16T21:00,10.8,0.00,56,19.4,180,35.6,0
2023-03-16T22:00,10.6,0.00,58,18.4,181,34.9,0
2023-03-16T23:00,10.4,0.00,52,17.7,185,33.5,0
2023-03-17T00:00,10.1,0.00,42,16.9,182,31.7,0
2023-03-17T01:00,9.6,0.00,30,15.9,185,29.9,0
2023-03-17T02:00,9.0,0.00,31,14.6,189,27.7,0
2023-03-17T03:00,8.7,0.00,43,14.3,190,26.3,0
2023-03-17T04:00,8.4,0.00,64,14.0,192,24.5,0
2023-03-17T05:00,8.2,0.00,75,12.4,188,23.0,0
2023-03-17T06:00,7.9,0.00,58,11.9,185,21.2,1
2023-03-17T07:00,8.0,0.00,71,12.6,180,22.0,1
2023-03-17T08:00,9.3,0.00,74,14.0,180,27.0,1
2023-03-17T09:00,10.9,0.00,83,15.1,183,33.1,1
2023-03-17T10:00,11.7,0.10,88,10.1,184,29.2,1
2023-03-17T11:00,12.4,0.00,84,11.5,182,27.7,1
2023-03-17T12:00,13.5,0.10,49,10.1,176,27.0,1
2023-03-17T13:00,14.5,0.10,35,10.2,172,30.2,1
2023-03-17T14:00,15.2,0.00,61,13.0,182,34.6,1
2023-03-17T15:00,15.5,0.00,100,13.0,183,38.2,1
2023-03-17T16:00,15.0,0.00,100,13.1,196,29.5,1
2023-03-17T17:00,14.1,0.00,100,13.8,221,23.8,1
2023-03-17T18:00,13.1,0.00,100,12.4,234,19.4,0
2023-03-17T19:00,12.6,0.00,100,10.3,234,19.4,0
2023-03-17T20:00,11.6,0.00,100,9.9,226,18.0,0
2023-03-17T21:00,10.8,0.00,100,9.2,219,18.0,0
2023-03-17T22:00,10.2,0.00,86,9.4,227,16.6,0
2023-03-17T23:00,9.9,0.00,61,9.0,209,18.4,0
2023-03-18T00:00,9.8,0.30,72,10.1,215,19.1,0
2023-03-18T01:00,9.6,0.60,100,10.1,215,18.7,0
2023-03-18T02:00,9.5,0.80,100,11.1,205,17.6,0
2023-03-18T03:00,9.2,0.50,79,12.0,201,16.6,0
2023-03-18T04:00,8.8,0.20,24,11.9,194,18.7,0
2023-03-18T05:00,8.6,0.00,55,12.7,188,22.0,0
2023-03-18T06:00,8.4,0.00,64,13.4,185,23.4,1
2023-03-18T07:00,8.7,0.40,59,14.8,180,25.2,1
2023-03-18T08:00,9.7,0.00,69,15.5,177,26.6,1
2023-03-18T09:00,10.9,0.20,89,15.2,176,28.8,1
2023-03-18T10:00,12.2,0.10,74,14.4,177,31.3,1
2023-03-18T11:00,13.3,0.00,88,16.6,176,41.8,1
2023-03-18T12:00,14.2,0.00,56,17.7,167,52.6,1
2023-03-18T13:00,14.6,0.10,44,19.8,168,55.1,1
2023-03-18T14:00,13.8,1.10,65,21.6,180,52.6,1
2023-03-18T15:00,12.2,1.40,100,18.1,187,35.3,1
2023-03-18T16:00,12.2,0.20,82,17.9,199,33.8,1
2023-03-18T17:00,11.8,0.00,89,17.2,200,32.0,1
2023-03-18T18:00,11.2,0.10,78,16.8,195,31.7,0
2023-03-18T19:00,11.5,0.10,34,16.3,194,30.2,0
2023-03-18T20:00,10.9,0.10,46,15.1,198,27.4,0
2023-03-18T21:00,10.1,0.10,100,14.4,202,24.5,0
2023-03-18T22:00,9.8,0.20,100,14.3,208,24.1,0
2023-03-18T23:00,9.3,0.00,31,11.6,216,23.0,0
2023-03-19T00:00,8.9,0.00,32,10.7,213,22.0,0
2023-03-19T01:00,8.4,0.00,22,11.8,220,20.9,0
2023-03-19T02:00,8.1,0.00,15,11.7,227,20.5,0
2023-03-19T03:00,7.4,0.00,20,10.7,220,18.4,0
2023-03-19T04:00,6.8,0.00,13,10.1,207,16.9,0
2023-03-19T05:00,6.4,0.00,9,10.1,207,16.2,0
2023-03-19T06:00,5.9,0.00,20,10.5,218,16.6,1
2023-03-19T07:00,6.9,0.00,54,11.7,223,21.2,1
2023-03-19T08:00,8.2,0.00,100,13.2,227,24.1,1
2023-03-19T09:00,9.1,0.10,100,13.2,235,24.8,1
2023-03-19T10:00,9.6,0.10,100,12.3,249,24.1,1
2023-03-19T11:00,10.1,0.10,91,10.0,285,22.0,1
2023-03-19T12:00,10.5,0.10,91,9.8,287,23.4,1
2023-03-19T13:00,10.5,0.10,91,13.2,292,28.8,1
2023-03-19T14:00,10.1,0.00,90,15.2,301,31.3,1
2023-03-19T15:00,9.5,0.00,90,13.9,307,30.2,1
2023-03-19T16:00,9.2,0.00,73,13.1,302,29.2,1
2023-03-19T17:00,8.7,0.00,84,13.4,297,27.7,1
2023-03-19T18:00,8.1,0.00,90,11.0,293,18.7,0
2023-03-19T19:00,7.7,0.00,38,6.9,276,12.2,0
2023-03-19T20:00,7.1,0.00,13,4.8,243,8.3,0
2023-03-19T21:00,6.3,0.00,25,6.4,207,10.1,0
2023-03-19T22:00,5.8,0.00,40,7.4,223,12.6,0
2023-03-19T23:00,5.5,0.00,58,8.1,212,16.2,0
2023-03-20T00:00,5.4,0.00,71,9.8,208,17.3,0
2023-03-20T01:00,5.3,0.00,43,10.7,213,17.6,0
2023-03-20T02:00,5.3,0.00,74,11.7,214,20.5,0
2023-03-20T03:00,5.5,0.00,100,12.8,212,22.7,0
2023-03-20T04:00,5.7,0.00,100,12.6,211,23.0,0
2023-03-20T05:00,5.8,0.00,100,13.7,207,23.0,0
2023-03-20T06:00,5.7,0.00,100,14.8,209,24.1,1
2023-03-20T07:00,6.0,0.00,100,15.0,210,27.4,1
2023-03-20T08:00,6.4,0.00,100,14.8,206,28.1,1
2023-03-20T09:00,6.8,0.00,100,15.9,205,29.9,1
2023-03-20T10:00,7.5,0.00,100,15.6,206,31.3,1
2023-03-20T11:00,8.4,0.00,100,16.9,207,33.5,1
2023-03-20T12:00,8.8,0.00,100,19.4,220,32.4,1
2023-03-20T13:00,9.1,0.00,100,18.6,223,31.7,1
2023-03-20T14:00,9.3,0.30,100,18.1,224,30.6,1
2023-03-20T15:00,9.5,0.00,100,18.4,228,30.2,1
2023-03-20T16:00,9.6,0.00,100,15.6,230,29.2,1
2023-03-20T17:00,9.7,0.00,99,14.6,230,28.4,1
2023-03-20T18:00,9.6,0.00,100,14.0,228,27.0,0
2023-03-20T19:00,9.9,0.00,100,13.7,225,24.1,0
2023-03-20T20:00,9.5,0.00,100,13.0,226,24.5,0
2023-03-20T21:00,9.3,0.00,100,12.5,221,23.0,0
2023-03-20T22:00,9.4,0.00,100,14.1,230,22.0,0
2023-03-20T23:00,9.3,0.00,100,12.5,224,20.2,0
2023-03-21T00:00,9.2,0.00,100,11.3,211,20.2,0
2023-03-21T01:00,9.1,0.00,100,10.2,198,20.2,0
2023-03-21T02:00,9.0,0.20,100,11.4,191,19.4,0
2023-03-21T03:00,8.7,0.40,81,11.2,184,19.8,0
2023-03-21T04:00,8.5,0.10,96,11.9,182,23.0,0
2023-03-21T05:00,8.3,0.20,91,14.3,190,31.3,0
2023-03-21T06:00,8.0,0.20,89,14.8,193,27.4,1
2023-03-21T07:00,9.0,0.10,71,15.7,196,29.2,1
2023-03-21T08:00,9.8,0.00,66,17.0,201,29.9,1
2023-03-21T09:00,10.5,0.00,88,17.6,206,34.2,1
2023-03-21T10:00,10.9,0.00,100,19.7,211,36.7,1
2023-03-21T11:00,11.6,0.00,100,23.2,224,43.9,1
2023-03-21T12:00,12.7,0.00,100,22.7,227,44.3,1
2023-03-21T13:00,13.2,0.00,100,21.9,222,42.8,1
2023-03-21T14:00,13.3,0.00,100,20.0,218,42.8,1
2023-03-21T15:00,12.8,0.00,100,19.6,216,38.9,1
2023-03-21T16:00,12.3,0.00,97,20.7,221,36.4,1
2023-03-21T17:00,11.9,0.10,48,18.4,219,30.2,1
2023-03-21T18:00,11.3,0.00,52,16.4,218,27.4,0
2023-03-21T19:00,10.7,0.00,59,15.0,222,27.4,0
2023-03-21T20:00,10.2,0.00,48,13.0,214,23.4,0
2023-03-21T21:00,9.5,0.00,38,12.9,203,22.0,0
2023-03-21T22:00,9.1,0.00,65,15.0,201,23.8,0
2023-03-21T23:00,9.1,0.00,76,15.5,193,25.9,0
2023-03-22T00:00,9.3,0.00,93,18.2,194,31.0,0
2023-03-22T01:00,9.5,0.00,76,21.3,204,37.4,0
2023-03-22T02:00,9.6,0.00,72,21.6,208,40.0,0
2023-03-22T03:00,9.1,0.00,100,22.6,209,40.3,0
2023-03-22T04:00,8.7,0.00,100,22.5,207,41.0,0
2023-03-22T05:00,8.4,0.00,100,24.0,206,42.8,0
2023-03-22T06:00,8.3,0.00,100,24.3,207,44.6,1
2023-03-22T07:00,9.5,0.20,85,25.0,205,52.2,1
2023-03-22T08:00,9.5,0.30,100,25.2,202,48.6,1
2023-03-22T09:00,9.5,0.40,100,26.0,202,51.1,1
2023-03-22T10:00,9.3,0.50,100,24.2,203,51.1,1
2023-03-22T11:00,9.5,0.60,100,24.7,201,49.7,1
2023-03-22T12:00,9.8,0.10,100,23.0,197,49.0,1
